timestamp,Infrared to Red Signal Ratio
08/12/21 04:18:01,10
08/12/21 04:19:01,-10
08/12/21 04:20:01,22
08/12/21 04:21:01,0
08/12/21 04:22:01,-52
08/12/21 04:23:01,0
08/12/21 04:24:01,0
08/12/21 04:25:01,20
08/12/21 04:26:01,-2
08/12/21 04:27:01,-8
08/12/21 04:28:01,-44
08/12/21 04:29:01,-28
08/12/21 04:30:01,0
08/12/21 04:31:01,-27
08/12/21 04:32:01,-24
08/12/21 04:33:01,-25
08/12/21 04:34:01,-12
08/12/21 04:35:01,-1
08/12/21 04:36:01,0
08/12/21 04:37:01,-56
08/12/21 04:38:01,-35
08/12/21 04:39:01,-60
08/12/21 04:40:01,-66
08/12/21 04:41:01,-27
08/12/21 04:42:01,17
08/12/21 04:43:01,-9
08/12/21 04:44:01,-17
08/12/21 04:45:01,-30
08/12/21 04:46:01,-7
08/12/21 04:47:01,-14
08/12/21 04:48:02,-30
08/12/21 04:49:02,1
08/12/21 04:50:02,-1
08/12/21 04:51:02,-7
08/12/21 04:52:02,-26
08/12/21 04:53:02,6
08/12/21 04:54:02,-33
08/12/21 04:55:02,-2
08/12/21 04:56:02,-4
08/12/21 04:57:02,30
08/12/21 04:58:02,37
08/12/21 04:59:02,17
08/12/21 05:00:02,-1
08/12/21 05:01:02,0
08/12/21 05:02:02,-26
08/12/21 05:03:02,0
08/12/21 05:04:02,-24
08/12/21 05:05:02,-1
08/12/21 05:06:02,65
08/12/21 05:07:02,0
08/12/21 05:08:02,4
08/12/21 05:09:02,-17
08/12/21 05:10:02,-16
08/12/21 05:11:02,-10
08/12/21 05:12:02,-3
08/12/21 05:13:02,-31
08/12/21 05:14:02,4
08/12/21 05:15:03,0
08/12/21 05:16:03,25
08/12/21 05:17:03,-43
08/12/21 05:18:03,-14
08/12/21 05:19:03,23
08/12/21 05:20:03,26
08/12/21 05:21:03,11
08/12/21 05:22:03,3
08/12/21 05:23:03,34
08/12/21 05:24:03,-9
08/12/21 05:25:03,-8
08/12/21 05:26:03,0
08/12/21 05:27:03,-16
08/12/21 05:28:03,0
08/12/21 05:29:03,-9
08/12/21 05:30:03,-2
08/12/21 05:31:03,0
08/12/21 05:32:03,0
08/12/21 05:33:04,17
08/12/21 05:34:04,-6
08/12/21 05:35:04,-9
08/12/21 05:36:04,-8
08/12/21 05:37:04,0
08/12/21 05:38:04,2
08/12/21 05:39:04,-45
08/12/21 05:40:04,-3
08/12/21 05:41:04,7
08/12/21 05:42:04,-14
08/12/21 05:43:04,-30
08/12/21 05:44:04,-19
08/12/21 05:45:04,-1
08/12/21 05:46:04,0
08/12/21 05:47:04,-21
08/12/21 05:48:04,-2
08/12/21 05:49:04,-21
08/12/21 05:50:04,-52
08/12/21 05:51:04,8
08/12/21 05:52:04,-19
08/12/21 05:53:04,-34
08/12/21 05:54:04,-4
08/12/21 05:55:04,-4
08/12/21 05:56:04,-5
08/12/21 05:57:04,0
08/12/21 05:58:04,2
08/12/21 05:59:04,17
08/12/21 06:00:04,26
08/12/21 06:01:04,9
08/12/21 06:02:04,-5
08/12/21 06:03:04,-17
08/12/21 06:04:04,-2
08/12/21 06:05:04,-1
08/12/21 06:06:06,12
08/12/21 06:07:06,6
08/12/21 06:08:06,6
08/12/21 06:09:06,-14
08/12/21 06:10:06,-3
08/12/21 06:11:06,13
08/12/21 06:12:06,4
08/12/21 06:13:06,4
08/12/21 06:14:06,-6
08/12/21 06:15:06,-3
08/12/21 06:16:06,7
08/12/21 06:17:06,0
08/12/21 06:18:06,-8
08/12/21 06:19:06,-1
08/12/21 06:20:06,0
08/12/21 06:21:06,5
08/12/21 06:22:06,7
08/12/21 06:23:06,4
08/12/21 06:24:06,17
08/12/21 06:25:06,-13
08/12/21 06:26:06,9
08/12/21 06:27:06,30
08/12/21 06:28:06,-6
08/12/21 06:29:06,-20
08/12/21 06:30:06,3
08/12/21 06:31:06,-17
08/12/21 06:32:06,-9
08/12/21 06:33:06,-8
08/12/21 06:34:06,0
08/12/21 06:35:06,23
08/12/21 06:36:06,0
08/12/21 06:37:06,0
08/12/21 06:38:06,0
08/12/21 06:39:06,47
08/12/21 06:40:06,2
08/12/21 06:41:06,44
08/12/21 06:42:06,1
08/12/21 06:43:06,-27
08/12/21 06:44:06,-12
08/12/21 06:45:06,0
08/12/21 06:46:06,65
08/12/21 06:47:06,-11
08/12/21 06:48:06,56
08/12/21 06:49:06,5
08/12/21 06:50:06,3
08/12/21 06:51:06,15
08/12/21 06:52:06,49
08/12/21 06:53:06,21
08/12/21 06:54:06,-46
08/12/21 06:55:07,-10
08/12/21 06:56:07,-45
08/12/21 06:57:07,-14
08/12/21 06:58:07,-42
08/12/21 06:59:07,-34
08/12/21 07:00:07,0
08/12/21 07:01:07,-43
08/12/21 07:02:07,-13
08/12/21 07:03:07,-67
08/12/21 07:04:07,0
08/12/21 07:05:07,-8
08/12/21 07:06:07,-34
08/12/21 07:07:07,-44
08/12/21 07:08:07,-21
08/12/21 07:09:07,-19
08/12/21 07:10:07,-28
08/12/21 07:11:07,-17
08/12/21 07:12:07,0
08/12/21 07:13:07,5
08/12/21 07:14:07,-15
08/12/21 07:15:07,0
08/12/21 07:16:07,16
08/12/21 07:17:07,0
08/12/21 07:18:07,4
08/12/21 07:19:07,8
08/12/21 07:20:07,1
08/12/21 07:21:07,0
08/12/21 07:22:07,-12
08/12/21 07:23:07,0
08/12/21 07:24:07,-2
08/12/21 07:25:07,-54
08/12/21 07:26:07,0
08/12/21 07:27:07,0
08/12/21 07:28:07,14
08/12/21 07:29:07,-22
08/12/21 07:30:07,8
08/12/21 07:31:07,0
08/12/21 07:32:07,-3
08/12/21 07:33:07,0
08/12/21 07:34:07,-4
08/12/21 07:35:07,-10
08/12/21 07:36:07,2
08/12/21 07:37:07,0
08/12/21 07:38:07,-3
08/12/21 07:39:07,-13
08/12/21 07:40:07,47
08/12/21 07:41:07,0
08/12/21 07:42:07,0
08/12/21 07:43:07,-8
08/12/21 07:44:07,-1
08/12/21 07:45:07,0
08/12/21 07:46:07,-3
08/12/21 07:47:07,-27
08/12/21 07:48:07,0
08/12/21 07:49:07,-27
08/12/21 07:50:07,-26
08/12/21 07:51:07,-4
08/12/21 07:52:07,-7
08/12/21 07:53:07,-25
08/12/21 07:54:07,-20
08/12/21 07:55:07,0
08/12/21 07:56:07,0
08/12/21 07:57:07,-43
08/12/21 07:58:07,-12
08/12/21 07:59:07,-21
08/12/21 08:00:07,-9
08/12/21 08:01:07,-13
08/12/21 08:02:07,19
08/12/21 08:03:07,-6
08/12/21 08:04:07,5
08/12/21 08:05:07,18
08/12/21 08:06:07,-3
08/12/21 08:07:07,0
08/12/21 08:08:07,-58
08/12/21 08:09:07,-13
08/12/21 08:10:07,8
08/12/21 08:11:07,-12
08/12/21 08:12:07,8
08/12/21 08:13:07,4
08/12/21 08:14:07,-3
08/12/21 08:15:07,0
08/12/21 08:16:07,-22
08/12/21 08:17:07,-21
08/12/21 08:18:07,15
08/12/21 08:19:07,4
08/12/21 08:20:07,-34
08/12/21 08:21:07,-9
08/12/21 08:22:07,-53
08/12/21 08:23:09,0
08/12/21 08:24:09,8
08/12/21 08:25:09,4
08/12/21 08:26:09,-4
08/12/21 08:27:09,0
08/12/21 08:28:09,-1
08/12/21 08:29:09,-1
08/12/21 08:30:09,4
08/12/21 08:31:09,0
08/12/21 08:32:09,8
08/12/21 08:33:09,3
08/12/21 08:34:09,17
08/12/21 08:35:09,0
08/12/21 08:36:09,-1
08/12/21 08:37:09,30
08/12/21 08:38:09,4
08/12/21 08:39:09,-11
08/12/21 08:40:09,0
08/12/21 08:41:09,0
08/12/21 08:42:09,0
08/12/21 08:43:09,-1
08/12/21 08:44:09,-17
08/12/21 08:45:10,33
08/12/21 08:46:10,0
08/12/21 08:47:10,0
08/12/21 08:48:10,-8
08/12/21 08:49:10,-30
08/12/21 08:50:10,-19
08/12/21 08:51:10,2
08/12/21 08:52:10,-12
08/12/21 08:53:10,6
08/12/21 08:54:10,0
08/12/21 08:55:10,-18
08/12/21 08:56:10,5
08/12/21 08:57:10,1
08/12/21 08:58:10,0
08/12/21 08:59:10,0
08/12/21 09:00:10,-44
08/12/21 09:01:10,29
08/12/21 09:02:10,0
08/12/21 09:03:10,0
08/12/21 09:04:10,-38
08/12/21 09:05:10,-8
08/12/21 09:06:10,-12
08/12/21 09:07:10,-4
08/12/21 09:08:10,7
08/12/21 09:09:10,-3
08/12/21 09:10:10,0
08/12/21 09:11:10,0
08/12/21 09:12:10,0
08/12/21 09:13:10,0
08/12/21 09:14:10,0
08/12/21 09:15:10,-16
08/12/21 09:16:10,0
08/12/21 09:17:10,-1
08/12/21 09:18:10,4
08/12/21 09:19:10,1
08/12/21 09:20:10,0
08/12/21 09:21:10,5
08/12/21 09:22:10,30
08/12/21 09:23:10,17
08/12/21 09:24:10,0
08/12/21 09:25:10,0
08/12/21 09:26:10,0
08/12/21 09:27:10,0
08/12/21 09:28:10,-8
08/12/21 09:29:10,0
08/12/21 09:30:10,0
08/12/21 09:31:10,0
08/12/21 09:32:10,-8
08/12/21 09:33:10,0
08/12/21 09:34:10,-8
08/12/21 09:35:10,5
08/12/21 09:36:10,0
08/12/21 09:37:10,0
08/12/21 09:38:10,11
08/12/21 09:39:11,-34
08/12/21 09:40:11,0
08/12/21 09:41:11,0
08/12/21 09:42:11,44
