timestamp,Infrared to Red Signal Ratio
09/12/21 01:20:00,3
09/12/21 01:21:00,9
09/12/21 01:22:00,0
09/12/21 01:23:00,0
09/12/21 01:24:00,28
09/12/21 01:25:00,0
09/12/21 01:26:00,0
09/12/21 01:27:00,0
09/12/21 01:28:00,1
09/12/21 01:29:00,8
09/12/21 01:30:00,22
09/12/21 01:31:00,-3
09/12/21 01:32:00,6
09/12/21 01:33:00,0
09/12/21 01:34:00,0
09/12/21 01:35:00,-17
09/12/21 01:36:00,-13
09/12/21 01:37:00,-1
09/12/21 01:38:00,5
09/12/21 01:39:00,-8
09/12/21 01:40:00,-22
09/12/21 01:41:00,0
09/12/21 01:42:01,0
09/12/21 01:43:01,-15
09/12/21 01:44:01,34
09/12/21 01:45:01,-40
09/12/21 01:46:01,3
09/12/21 01:47:01,0
09/12/21 01:48:01,2
09/12/21 01:49:01,5
09/12/21 01:50:01,21
09/12/21 01:51:01,0
09/12/21 01:52:01,12
09/12/21 01:53:01,-3
09/12/21 01:54:01,4
09/12/21 01:55:01,4
09/12/21 01:56:01,11
09/12/21 01:57:01,0
09/12/21 01:58:01,0
09/12/21 01:59:01,54
09/12/21 02:00:01,15
09/12/21 02:01:01,3
09/12/21 02:02:01,0
09/12/21 02:03:01,0
09/12/21 02:04:01,0
09/12/21 02:05:01,15
09/12/21 02:06:01,-2
09/12/21 02:07:01,16
09/12/21 02:08:01,0
09/12/21 02:09:01,4
09/12/21 02:10:01,0
09/12/21 02:11:01,0
09/12/21 02:12:01,0
09/12/21 02:13:01,4
09/12/21 02:14:01,43
09/12/21 02:15:01,0
09/12/21 02:16:01,18
09/12/21 02:17:01,-61
09/12/21 02:18:01,-4
09/12/21 02:19:01,-15
09/12/21 02:20:01,-10
09/12/21 02:21:01,14
09/12/21 02:22:01,-1
09/12/21 02:23:01,-28
09/12/21 02:24:01,0
09/12/21 02:25:01,-2
09/12/21 02:26:01,-82
09/12/21 02:27:01,9
09/12/21 02:28:01,-8
09/12/21 02:29:01,-37
09/12/21 02:30:01,-15
09/12/21 02:31:01,-22
09/12/21 02:32:01,-22
09/12/21 02:33:01,0
09/12/21 02:34:01,-13
09/12/21 02:35:01,-17
09/12/21 02:36:01,13
09/12/21 02:37:01,-53
09/12/21 02:38:01,-68
09/12/21 02:39:01,1
09/12/21 02:40:01,-2
09/12/21 02:41:01,50
09/12/21 02:42:01,-30
09/12/21 02:43:01,9
09/12/21 02:44:01,15
09/12/21 02:45:01,1
09/12/21 02:46:01,4
09/12/21 02:47:01,21
09/12/21 02:48:01,-58
09/12/21 02:49:01,0
09/12/21 02:50:01,9
09/12/21 02:51:01,43
09/12/21 02:52:01,1
09/12/21 02:53:01,72
09/12/21 02:54:01,-26
09/12/21 02:55:01,-73
09/12/21 02:56:01,0
09/12/21 02:57:02,-39
09/12/21 02:58:02,-48
09/12/21 02:59:02,2
