timestamp,Infrared to Red Signal Ratio
05/21/21 04:39:32,23
05/21/21 04:40:33,-26
05/21/21 04:41:33,11
05/21/21 04:42:33,-4
05/21/21 04:43:33,-8
05/21/21 04:44:33,-39
05/21/21 04:45:33,-53
05/21/21 04:46:33,0
05/21/21 04:47:33,-16
05/21/21 04:48:33,-22
05/21/21 04:49:33,-15
05/21/21 04:50:33,-48
05/21/21 04:51:33,0
05/21/21 04:52:33,-21
05/21/21 04:53:33,4
05/21/21 04:54:33,-42
05/21/21 04:55:33,0
05/21/21 04:56:33,-9
05/21/21 04:57:33,0
05/21/21 04:58:33,-17
05/21/21 04:59:33,0
05/21/21 05:00:33,32
05/21/21 05:01:33,-22
05/21/21 05:02:33,12
05/21/21 05:03:33,0
05/21/21 05:04:33,-29
05/21/21 05:05:33,0
05/21/21 05:06:33,0
05/21/21 05:07:33,11
05/21/21 05:08:33,-8
05/21/21 05:09:33,-6
05/21/21 05:10:33,0
05/21/21 05:11:33,24
05/21/21 05:12:33,56
05/21/21 05:13:33,4
05/21/21 05:14:33,-30
05/21/21 05:15:33,-4
05/21/21 05:16:33,-13
05/21/21 05:17:33,-27
05/21/21 05:18:33,-21
05/21/21 05:19:33,21
05/21/21 05:20:33,-18
05/21/21 05:21:33,-10
05/21/21 05:22:33,-13
05/21/21 05:23:33,-6
05/21/21 05:24:33,0
05/21/21 05:25:33,-20
05/21/21 05:26:33,15
05/21/21 05:27:33,-2
05/21/21 05:28:33,-63
05/21/21 05:29:33,-69
05/21/21 05:30:33,39
05/21/21 05:31:33,12
05/21/21 05:32:33,-15
05/21/21 05:33:33,-10
05/21/21 05:34:33,0
05/21/21 05:35:33,-18
05/21/21 05:36:33,-4
05/21/21 05:37:33,9
05/21/21 05:38:33,8
05/21/21 05:39:33,5
05/21/21 05:40:33,-3
05/21/21 05:41:33,-9
05/21/21 05:42:33,-1
05/21/21 05:43:33,4
05/21/21 05:44:33,6
05/21/21 05:45:33,-39
05/21/21 05:46:34,-11
05/21/21 05:47:34,-1
05/21/21 05:48:34,0
05/21/21 05:49:34,15
05/21/21 05:50:34,-4
05/21/21 05:51:34,5
05/21/21 05:52:34,0
05/21/21 05:53:34,-2
05/21/21 05:54:34,4
05/21/21 05:55:34,2
05/21/21 05:56:34,0
05/21/21 05:57:34,1
05/21/21 05:58:34,5
05/21/21 05:59:34,-2
05/21/21 06:00:34,5
05/21/21 06:01:34,8
05/21/21 06:02:34,-7
05/21/21 06:03:34,-2
05/21/21 06:04:34,7
05/21/21 06:05:34,0
05/21/21 06:06:34,2
05/21/21 06:07:34,4
05/21/21 06:08:34,2
05/21/21 06:09:34,6
05/21/21 06:10:34,0
05/21/21 06:11:34,21
05/21/21 06:12:34,34
05/21/21 06:13:34,47
05/21/21 06:14:34,7
05/21/21 06:15:34,-4
05/21/21 06:16:34,0
05/21/21 06:17:34,-1
05/21/21 06:18:34,49
05/21/21 06:19:34,7
05/21/21 06:20:34,-8
05/21/21 06:21:34,-27
05/21/21 06:22:34,-30
05/21/21 06:23:34,0
05/21/21 06:24:34,4
05/21/21 06:25:34,52
05/21/21 06:26:34,0
05/21/21 06:27:34,0
05/21/21 06:28:34,0
05/21/21 06:29:34,13
05/21/21 06:30:34,13
05/21/21 06:31:34,-12
05/21/21 06:32:34,16
05/21/21 06:33:34,13
05/21/21 06:34:34,10
05/21/21 06:35:34,0
05/21/21 06:36:34,-22
05/21/21 06:37:34,0
05/21/21 06:38:34,-2
05/21/21 06:39:34,0
05/21/21 06:40:34,-48
05/21/21 06:41:34,-12
05/21/21 06:42:34,-48
05/21/21 06:43:34,-82
05/21/21 06:44:34,4
05/21/21 06:45:34,-1
05/21/21 06:46:34,-4
05/21/21 06:47:34,-22
05/21/21 06:48:34,0
05/21/21 06:49:34,-63
05/21/21 06:50:34,-3
05/21/21 06:51:34,-14
05/21/21 06:52:34,-32
05/21/21 06:53:34,2
05/21/21 06:54:34,-39
05/21/21 06:55:34,-50
05/21/21 06:56:34,-3
05/21/21 06:57:34,0
05/21/21 06:58:34,-4
05/21/21 06:59:34,-14
05/21/21 07:00:34,0
05/21/21 07:01:34,-22
05/21/21 07:02:34,-1
05/21/21 07:03:34,-38
05/21/21 07:04:34,0
05/21/21 07:05:34,-19
05/21/21 07:06:34,-38
05/21/21 07:07:34,-37
05/21/21 07:08:34,0
05/21/21 07:09:34,-1
05/21/21 07:10:34,17
05/21/21 07:11:34,2
05/21/21 07:12:34,-18
05/21/21 07:13:34,-10
05/21/21 07:14:34,2
05/21/21 07:15:35,0
05/21/21 07:16:35,0
05/21/21 07:17:35,-4
05/21/21 07:18:35,-13
05/21/21 07:19:35,18
05/21/21 07:20:35,0
05/21/21 07:21:35,1
05/21/21 07:22:35,7
05/21/21 07:23:35,-3
05/21/21 07:24:35,-4
05/21/21 07:25:35,-34
05/21/21 07:26:35,0
05/21/21 07:27:35,0
05/21/21 07:28:35,2
05/21/21 07:29:35,-1
05/21/21 07:30:35,-3
05/21/21 07:31:35,11
05/21/21 07:32:35,-25
05/21/21 07:33:35,0
05/21/21 07:34:35,-46
05/21/21 07:35:35,16
05/21/21 07:36:35,-14
05/21/21 07:37:35,17
05/21/21 07:38:35,-17
05/21/21 07:39:35,0
05/21/21 07:40:35,5
05/21/21 07:41:35,-9
05/21/21 07:42:35,8
05/21/21 07:43:35,17
05/21/21 07:44:35,34
05/21/21 07:45:36,62
05/21/21 07:46:36,11
05/21/21 07:47:36,7
05/21/21 07:48:36,0
05/21/21 07:49:36,15
05/21/21 07:50:36,56
05/21/21 07:51:36,4
05/21/21 07:52:36,3
05/21/21 07:53:36,0
05/21/21 07:54:36,0
05/21/21 07:55:36,0
05/21/21 07:56:36,7
05/21/21 07:57:36,0
05/21/21 07:58:36,1
05/21/21 07:59:36,10
05/21/21 08:00:36,58
