timestamp,Infrared to Red Signal Ratio
09/19/21 00:00:33,42
09/19/21 00:01:33,3
09/19/21 00:02:33,47
09/19/21 00:03:33,34
09/19/21 00:04:33,26
09/19/21 00:05:33,28
09/19/21 00:06:33,69
09/19/21 00:07:33,19
09/19/21 00:08:33,39
09/19/21 00:09:33,65
09/19/21 00:10:33,37
09/19/21 00:11:33,53
09/19/21 00:12:33,60
09/19/21 00:13:33,0
09/19/21 00:14:33,17
09/19/21 00:15:33,1
09/19/21 00:16:33,56
09/19/21 00:17:33,13
09/19/21 00:18:33,-1
09/19/21 00:19:33,1
09/19/21 00:20:33,-8
09/19/21 00:21:33,17
09/19/21 00:22:33,-40
09/19/21 00:23:33,2
09/19/21 00:24:33,10
09/19/21 00:25:33,7
09/19/21 00:26:33,19
09/19/21 00:27:33,-1
09/19/21 00:28:33,0
09/19/21 00:29:33,-2
09/19/21 00:30:33,-8
09/19/21 00:31:33,28
09/19/21 00:32:33,-5
09/19/21 00:33:33,8
09/19/21 00:34:33,-8
09/19/21 00:35:33,-14
09/19/21 00:36:33,-8
09/19/21 00:37:33,-9
09/19/21 00:38:33,8
09/19/21 00:39:33,-21
09/19/21 00:40:33,0
09/19/21 00:41:33,24
09/19/21 00:42:33,-7
09/19/21 00:43:33,-30
09/19/21 00:44:33,2
09/19/21 00:45:33,0
09/19/21 00:46:33,7
09/19/21 00:47:33,3
09/19/21 00:48:33,1
09/19/21 00:49:33,0
09/19/21 00:50:33,45
09/19/21 00:51:33,-69
09/19/21 00:52:33,-6
09/19/21 00:53:33,-18
09/19/21 00:54:33,-21
09/19/21 00:55:33,-60
09/19/21 00:56:33,-60
09/19/21 00:57:33,-72
09/19/21 00:58:33,0
09/19/21 00:59:33,26
09/19/21 01:00:33,-4
09/19/21 01:01:33,3
09/19/21 01:02:33,-15
09/19/21 01:03:33,-50
09/19/21 01:04:33,4
09/19/21 01:05:33,0
09/19/21 01:06:33,-4
09/19/21 01:07:33,-9
09/19/21 01:08:33,-13
09/19/21 01:09:33,-8
09/19/21 01:10:33,0
09/19/21 01:11:33,4
09/19/21 01:12:33,-4
09/19/21 01:13:33,-12
09/19/21 01:14:33,-1
09/19/21 01:15:33,33
09/19/21 01:16:33,0
09/19/21 01:17:33,-2
09/19/21 01:18:33,0
09/19/21 01:19:33,-33
09/19/21 01:20:33,-8
09/19/21 01:21:33,11
09/19/21 01:22:33,4
09/19/21 01:23:33,20
09/19/21 01:24:33,1
09/19/21 01:25:33,5
09/19/21 01:26:33,10
09/19/21 01:27:33,0
09/19/21 01:28:33,0
09/19/21 01:29:33,0
09/19/21 01:30:33,0
09/19/21 01:31:33,0
09/19/21 01:32:33,0
09/19/21 01:33:33,0
09/19/21 01:34:33,0
09/19/21 01:35:33,0
09/19/21 01:36:33,0
09/19/21 01:37:33,0
09/19/21 01:38:33,0
09/19/21 01:39:33,0
09/19/21 01:40:33,0
09/19/21 01:41:33,0
09/19/21 01:42:33,1
09/19/21 01:43:33,-13
09/19/21 01:44:33,-2
09/19/21 01:45:33,32
09/19/21 01:46:33,-5
09/19/21 01:47:33,-9
09/19/21 01:48:33,-40
09/19/21 01:49:33,0
09/19/21 01:50:33,-38
09/19/21 01:51:33,0
09/19/21 01:52:33,0
09/19/21 01:53:33,-34
09/19/21 01:54:33,46
09/19/21 01:55:33,-7
09/19/21 01:56:33,9
09/19/21 01:57:33,-26
09/19/21 01:58:33,-48
09/19/21 01:59:33,-73
09/19/21 02:00:33,-5
09/19/21 02:01:33,-8
09/19/21 02:02:33,-28
09/19/21 02:03:33,-34
09/19/21 02:04:33,-3
09/19/21 02:05:33,-2
09/19/21 02:06:33,0
09/19/21 02:07:33,0
09/19/21 02:08:33,-28
09/19/21 02:09:33,0
09/19/21 02:10:33,-1
09/19/21 02:11:33,33
09/19/21 02:12:33,-2
09/19/21 02:13:33,-9
09/19/21 02:14:33,17
09/19/21 02:15:33,-7
09/19/21 02:16:33,-4
09/19/21 02:17:33,-7
09/19/21 02:18:33,-1
09/19/21 02:19:33,-2
09/19/21 02:20:33,0
09/19/21 02:21:33,0
09/19/21 02:22:33,-1
09/19/21 02:23:33,-3
09/19/21 02:24:33,-13
09/19/21 02:25:33,-1
09/19/21 02:26:33,-2
09/19/21 02:27:33,9
09/19/21 02:28:34,0
09/19/21 02:29:34,0
09/19/21 02:30:34,-52
09/19/21 02:31:34,-8
09/19/21 02:32:34,4
09/19/21 02:33:34,1
09/19/21 02:34:34,3
09/19/21 02:35:34,25
09/19/21 02:36:34,-6
09/19/21 02:37:34,0
09/19/21 02:38:34,43
09/19/21 02:39:34,0
09/19/21 02:40:34,0
09/19/21 02:41:34,22
09/19/21 02:42:34,17
09/19/21 02:43:34,-3
09/19/21 02:44:34,11
09/19/21 02:45:34,0
09/19/21 02:46:34,-2
09/19/21 02:47:34,-10
09/19/21 02:48:34,-4
09/19/21 02:49:34,-9
09/19/21 02:50:34,28
09/19/21 02:51:34,6
09/19/21 02:52:34,17
09/19/21 02:53:34,-18
09/19/21 02:54:34,30
09/19/21 02:55:34,-1
09/19/21 02:56:34,-45
09/19/21 02:57:34,-45
09/19/21 02:58:34,-24
09/19/21 02:59:34,37
09/19/21 03:00:34,-4
09/19/21 03:01:34,0
09/19/21 03:02:34,0
09/19/21 03:03:34,-32
09/19/21 03:04:34,-45
09/19/21 03:05:34,7
09/19/21 03:06:34,-26
09/19/21 03:07:34,0
09/19/21 03:08:34,-25
09/19/21 03:09:34,-4
09/19/21 03:10:34,-32
09/19/21 03:11:34,-37
09/19/21 03:12:34,-52
09/19/21 03:13:34,3
09/19/21 03:14:34,-14
09/19/21 03:15:34,12
09/19/21 03:16:34,-11
09/19/21 03:17:34,-17
09/19/21 03:18:34,-34
09/19/21 03:19:34,10
09/19/21 03:20:34,20
09/19/21 03:21:34,1
09/19/21 03:22:34,0
09/19/21 03:23:34,4
09/19/21 03:24:34,0
09/19/21 03:25:34,-14
09/19/21 03:26:34,0
09/19/21 03:27:34,-4
09/19/21 03:28:34,0
09/19/21 03:29:34,-2
09/19/21 03:30:34,-13
09/19/21 03:31:34,24
09/19/21 03:32:34,0
09/19/21 03:33:34,-21
09/19/21 03:34:34,-14
09/19/21 03:35:34,0
09/19/21 03:36:34,-30
09/19/21 03:37:34,-34
09/19/21 03:38:34,-40
09/19/21 03:39:34,0
09/19/21 03:40:34,-88
09/19/21 03:41:34,-11
09/19/21 03:42:34,0
09/19/21 03:43:34,2
09/19/21 03:44:34,-26
09/19/21 03:45:34,0
09/19/21 03:46:34,-1
09/19/21 03:47:34,-22
09/19/21 03:48:34,0
09/19/21 03:49:34,12
09/19/21 03:50:34,-8
09/19/21 03:51:34,-1
09/19/21 03:52:34,-13
09/19/21 03:53:34,-22
09/19/21 03:54:34,-48
09/19/21 03:55:34,-6
09/19/21 03:56:34,0
09/19/21 03:57:34,-25
09/19/21 03:58:34,-23
09/19/21 03:59:34,-34
09/19/21 04:00:34,0
09/19/21 04:01:34,-60
09/19/21 04:02:34,-35
09/19/21 04:03:34,-7
09/19/21 04:04:34,-33
09/19/21 04:05:34,0
09/19/21 04:06:34,3
09/19/21 04:07:34,-14
09/19/21 04:08:34,2
09/19/21 04:09:34,0
09/19/21 04:10:34,-68
09/19/21 04:11:34,11
09/19/21 04:12:34,0
09/19/21 04:13:34,27
09/19/21 04:14:35,0
09/19/21 04:15:35,0
09/19/21 04:16:35,0
09/19/21 04:17:35,28
09/19/21 04:18:35,10
09/19/21 04:19:35,3
09/19/21 04:20:35,0
09/19/21 04:21:35,26
09/19/21 04:22:35,-8
09/19/21 04:23:35,14
09/19/21 04:24:35,13
09/19/21 04:25:35,-10
09/19/21 04:26:35,22
09/19/21 04:27:35,-1
09/19/21 04:28:35,-11
09/19/21 04:29:35,0
09/19/21 04:30:35,-20
09/19/21 04:31:35,9
09/19/21 04:32:35,8
09/19/21 04:33:35,-29
09/19/21 04:34:35,0
09/19/21 04:35:35,0
09/19/21 04:36:35,0
09/19/21 04:37:35,-8
09/19/21 04:38:36,-20
09/19/21 04:39:36,1
09/19/21 04:40:36,-15
09/19/21 04:41:36,-52
09/19/21 04:42:36,13
09/19/21 04:43:36,-26
09/19/21 04:44:36,0
09/19/21 04:45:36,7
09/19/21 04:46:36,0
09/19/21 04:47:37,0
09/19/21 04:48:37,0
09/19/21 04:49:37,-5
09/19/21 04:50:37,-30
09/19/21 04:51:37,6
09/19/21 04:52:37,2
09/19/21 04:53:37,-16
09/19/21 04:54:37,-16
09/19/21 04:55:37,-77
09/19/21 04:56:37,-8
09/19/21 04:57:37,0
09/19/21 04:58:37,-4
09/19/21 04:59:37,15
09/19/21 05:00:37,-12
09/19/21 05:01:37,4
09/19/21 05:02:37,22
09/19/21 05:03:39,-4
09/19/21 05:04:39,0
09/19/21 05:05:39,0
09/19/21 05:06:39,-5
09/19/21 05:07:39,-22
09/19/21 05:08:39,0
09/19/21 05:09:39,0
09/19/21 05:10:39,-3
09/19/21 05:11:39,0
09/19/21 05:12:39,-8
09/19/21 05:13:41,-4
09/19/21 05:14:41,-7
09/19/21 05:15:41,0
09/19/21 05:16:41,0
09/19/21 05:17:41,4
09/19/21 05:18:41,-7
09/19/21 05:19:41,-30
09/19/21 05:20:41,4
09/19/21 05:21:41,0
09/19/21 05:22:41,-18
09/19/21 05:23:41,-12
09/19/21 05:24:41,0
09/19/21 05:25:41,0
09/19/21 05:26:41,0
09/19/21 05:27:41,-13
09/19/21 05:28:41,0
09/19/21 05:29:41,-6
09/19/21 05:30:41,0
09/19/21 05:31:41,22
09/19/21 05:32:41,8
09/19/21 05:33:41,-47
09/19/21 05:34:41,-8
09/19/21 05:35:41,38
09/19/21 05:36:41,-52
09/19/21 05:37:41,-5
09/19/21 05:38:41,0
09/19/21 05:39:41,-10
09/19/21 05:40:41,4
09/19/21 06:38:29,2
09/19/21 06:39:29,20
09/19/21 06:40:29,17
09/19/21 06:41:29,4
09/19/21 06:42:29,19
09/19/21 06:43:29,-4
09/19/21 06:44:29,0
09/19/21 06:45:29,0
09/19/21 06:46:29,-1
09/19/21 06:47:29,18
09/19/21 06:48:29,7
09/19/21 06:49:29,-13
09/19/21 06:50:29,34
09/19/21 06:51:29,-10
09/19/21 06:52:29,3
09/19/21 06:53:29,0
09/19/21 06:54:29,-1
09/19/21 06:55:29,5
09/19/21 06:56:29,-21
09/19/21 06:57:29,41
09/19/21 06:58:29,28
09/19/21 06:59:29,-12
09/19/21 07:00:29,-5
09/19/21 07:01:29,-3
09/19/21 07:02:29,0
09/19/21 07:03:29,24
09/19/21 07:04:29,3
09/19/21 07:05:29,13
09/19/21 07:06:29,29
09/19/21 07:07:29,0
09/19/21 07:08:29,29
09/19/21 07:09:29,-12
