timestamp,Infrared to Red Signal Ratio
05/24/21 00:00:06,-30
05/24/21 00:01:06,32
05/24/21 00:02:06,27
05/24/21 00:03:06,3
05/24/21 00:04:06,-3
05/24/21 00:05:07,-3
05/24/21 00:06:07,-12
05/24/21 00:07:07,0
05/24/21 00:08:07,-20
05/24/21 00:09:07,-26
05/24/21 00:10:07,-27
05/24/21 00:11:07,0
05/24/21 00:12:07,0
05/24/21 00:13:07,-8
05/24/21 00:14:07,0
05/24/21 00:15:07,-3
05/24/21 00:16:07,13
05/24/21 00:17:07,-13
05/24/21 00:18:07,-2
05/24/21 00:19:07,0
05/24/21 00:20:07,21
05/24/21 00:21:07,7
05/24/21 00:22:07,0
05/24/21 00:23:07,0
05/24/21 00:24:07,-43
05/24/21 00:25:07,16
05/24/21 00:26:07,0
05/24/21 00:27:07,-11
05/24/21 00:28:07,-24
05/24/21 00:29:07,-2
05/24/21 00:30:07,-6
05/24/21 00:31:07,-6
05/24/21 00:32:07,-1
05/24/21 00:33:07,-40
05/24/21 00:34:08,48
05/24/21 00:35:08,1
05/24/21 00:36:08,4
05/24/21 00:37:08,0
05/24/21 00:38:08,0
05/24/21 00:39:08,-13
05/24/21 00:40:08,5
05/24/21 00:41:08,0
05/24/21 00:42:08,3
05/24/21 00:43:09,0
05/24/21 00:44:09,79
05/24/21 00:45:09,11
05/24/21 00:46:10,0
05/24/21 00:47:10,-14
05/24/21 00:48:10,3
05/24/21 00:49:10,-2
05/24/21 00:50:10,0
05/24/21 00:51:10,8
05/24/21 00:52:10,0
05/24/21 00:53:10,0
05/24/21 00:54:10,0
05/24/21 00:55:11,-1
05/24/21 00:56:11,0
05/24/21 00:57:12,0
05/24/21 00:58:12,43
05/24/21 00:59:12,0
05/24/21 01:00:12,2
05/24/21 01:01:12,-4
05/24/21 01:02:12,10
05/24/21 01:03:12,-7
05/24/21 01:04:12,-16
05/24/21 01:05:12,0
05/24/21 01:06:12,11
05/24/21 01:07:12,-8
05/24/21 01:08:12,-3
05/24/21 01:09:12,-26
05/24/21 01:10:12,-4
05/24/21 01:11:12,-2
05/24/21 01:12:12,20
05/24/21 01:13:12,36
05/24/21 01:14:12,-8
05/24/21 01:15:12,0
05/24/21 01:16:12,0
05/24/21 01:17:12,7
05/24/21 01:18:12,12
05/24/21 01:19:12,1
05/24/21 01:20:12,11
05/24/21 01:21:12,-5
05/24/21 01:22:12,-1
05/24/21 01:23:12,4
05/24/21 01:24:12,-5
05/24/21 01:25:12,5
05/24/21 01:26:12,0
05/24/21 01:27:12,-5
05/24/21 01:28:12,-4
05/24/21 01:29:12,0
05/24/21 01:30:12,0
05/24/21 01:31:12,1
05/24/21 01:32:12,-29
05/24/21 01:33:12,0
05/24/21 01:34:12,-18
