timestamp,Infrared to Red Signal Ratio
06/13/21 00:58:41,0
06/13/21 00:59:41,0
06/13/21 01:00:41,0
06/13/21 01:01:41,0
06/13/21 01:02:41,0
06/13/21 01:03:42,0
06/13/21 01:04:42,0
06/13/21 01:05:42,0
06/13/21 01:06:42,0
06/13/21 01:07:42,0
06/13/21 01:08:42,0
06/13/21 01:09:42,0
06/13/21 01:10:42,0
06/13/21 01:11:42,0
06/13/21 01:12:42,0
06/13/21 01:13:42,0
06/13/21 01:14:42,0
06/13/21 01:15:42,0
06/13/21 01:16:42,0
06/13/21 01:17:42,-26
06/13/21 01:18:42,-38
06/13/21 01:19:42,-13
06/13/21 01:20:42,-12
06/13/21 01:21:42,6
06/13/21 01:22:42,0
06/13/21 01:23:42,0
06/13/21 01:24:42,5
06/13/21 01:25:42,6
06/13/21 01:26:42,-10
06/13/21 01:27:42,-8
06/13/21 01:28:42,4
06/13/21 01:29:42,0
06/13/21 01:30:42,0
06/13/21 01:31:42,0
06/13/21 01:32:42,-13
06/13/21 01:33:42,17
06/13/21 01:34:42,2
06/13/21 01:35:42,16
06/13/21 01:36:42,-34
06/13/21 01:37:42,0
06/13/21 01:38:42,0
06/13/21 01:39:42,0
06/13/21 01:40:42,13
06/13/21 01:41:42,8
06/13/21 01:42:42,-28
06/13/21 01:43:42,-26
06/13/21 01:44:42,-58
06/13/21 01:45:42,0
06/13/21 01:46:42,-8
06/13/21 01:47:42,0
06/13/21 01:48:42,0
06/13/21 01:49:42,0
06/13/21 01:50:42,-1
06/13/21 01:51:42,-9
06/13/21 01:52:42,33
06/13/21 01:53:42,5
06/13/21 01:54:42,46
06/13/21 01:55:42,21
06/13/21 01:56:42,28
06/13/21 01:57:42,30
06/13/21 01:58:42,44
06/13/21 01:59:42,39
06/13/21 02:00:42,12
06/13/21 02:01:42,4
06/13/21 02:02:42,19
06/13/21 02:03:42,0
06/13/21 02:04:42,3
06/13/21 02:05:42,26
06/13/21 02:06:42,19
06/13/21 02:07:42,35
06/13/21 02:08:42,42
06/13/21 02:09:42,25
06/13/21 02:10:42,-2
06/13/21 02:11:42,11
06/13/21 02:12:42,0
06/13/21 02:13:42,26
06/13/21 02:14:42,0
06/13/21 02:15:42,17
06/13/21 02:16:44,-1
06/13/21 02:17:44,11
06/13/21 02:18:44,21
06/13/21 02:19:44,41
06/13/21 02:20:44,-9
06/13/21 02:21:44,52
06/13/21 02:22:44,11
06/13/21 02:23:44,32
06/13/21 02:24:44,15
06/13/21 02:25:44,0
06/13/21 02:26:44,23
06/13/21 02:27:44,2
06/13/21 02:28:44,40
06/13/21 02:29:44,-4
06/13/21 02:30:44,12
06/13/21 02:31:44,-53
06/13/21 02:32:44,0
06/13/21 02:33:44,-29
06/13/21 02:34:44,-1
06/13/21 02:35:44,21
06/13/21 02:36:44,9
06/13/21 02:37:44,47
06/13/21 02:38:44,12
06/13/21 02:39:44,-9
06/13/21 02:40:44,3
06/13/21 02:41:44,-64
06/13/21 02:42:44,0
06/13/21 02:43:44,-12
06/13/21 02:44:44,23
06/13/21 02:45:44,-7
