timestamp,Infrared to Red Signal Ratio
08/02/21 02:36:59,0
08/02/21 02:37:59,-45
08/02/21 02:38:59,0
08/02/21 02:39:59,-43
08/02/21 02:40:59,-10
08/02/21 02:41:59,-45
08/02/21 02:42:59,-13
08/02/21 02:44:00,-26
08/02/21 02:45:00,-43
08/02/21 02:46:00,-12
08/02/21 02:47:00,-44
08/02/21 02:48:00,3
08/02/21 02:49:00,-19
08/02/21 02:50:00,-61
08/02/21 02:51:00,-19
08/02/21 02:52:00,-13
08/02/21 02:53:00,-26
08/02/21 02:54:00,-49
08/02/21 02:55:00,-20
08/02/21 02:56:00,-50
08/02/21 02:57:00,-4
08/02/21 02:58:00,0
08/02/21 02:59:00,49
08/02/21 03:00:00,4
08/02/21 03:01:00,-25
08/02/21 03:02:00,-17
08/02/21 03:03:00,-1
08/02/21 03:04:00,-18
08/02/21 03:05:00,1
08/02/21 03:06:00,-17
08/02/21 03:07:00,-6
08/02/21 03:08:00,-26
08/02/21 03:09:00,3
08/02/21 03:10:00,-2
08/02/21 03:11:00,-16
08/02/21 03:12:00,2
08/02/21 03:13:00,9
08/02/21 03:14:00,-5
08/02/21 03:15:00,15
08/02/21 03:16:00,-18
08/02/21 03:17:00,0
08/02/21 03:18:00,-2
08/02/21 03:19:00,0
08/02/21 03:20:00,-49
08/02/21 03:21:00,-22
08/02/21 03:22:00,2
08/02/21 03:23:00,-1
08/02/21 03:24:00,-2
08/02/21 03:25:00,-2
08/02/21 03:26:00,4
08/02/21 03:27:00,2
08/02/21 03:28:00,-20
08/02/21 03:29:00,-57
08/02/21 03:30:00,41
08/02/21 03:31:00,-3
08/02/21 03:32:00,-4
08/02/21 03:33:00,-1
08/02/21 03:34:00,0
08/02/21 03:35:00,-14
08/02/21 03:36:00,0
08/02/21 03:37:00,8
08/02/21 03:38:00,8
08/02/21 03:39:00,83
08/02/21 03:40:00,0
08/02/21 03:41:00,0
08/02/21 03:42:00,0
08/02/21 03:43:00,0
08/02/21 03:44:00,0
08/02/21 03:45:00,0
08/02/21 03:46:00,0
08/02/21 03:47:00,0
08/02/21 03:48:01,0
08/02/21 03:49:01,-17
08/02/21 03:50:01,0
08/02/21 03:51:01,-8
08/02/21 03:52:01,0
08/02/21 03:53:01,0
08/02/21 03:54:01,0
08/02/21 03:55:01,-17
08/02/21 03:56:01,0
08/02/21 03:57:01,0
08/02/21 03:58:01,0
08/02/21 03:59:01,0
08/02/21 04:00:01,13
08/02/21 04:01:01,-39
08/02/21 04:02:01,-1
08/02/21 04:03:01,28
08/02/21 04:04:01,-21
08/02/21 04:05:01,-3
08/02/21 04:06:01,-52
08/02/21 04:07:01,-6
08/02/21 04:08:01,0
08/02/21 04:09:01,15
08/02/21 04:10:01,14
08/02/21 04:11:01,-2
08/02/21 04:12:01,0
08/02/21 04:13:01,0
08/02/21 04:14:01,0
08/02/21 04:15:01,0
08/02/21 04:16:01,69
08/02/21 04:17:01,46
08/02/21 04:18:01,0
08/02/21 04:19:01,0
08/02/21 04:20:01,0
08/02/21 04:21:01,-2
08/02/21 04:22:01,4
08/02/21 04:23:01,2
08/02/21 04:24:01,0
08/02/21 04:25:01,-9
08/02/21 04:26:01,-5
08/02/21 04:27:01,11
08/02/21 04:28:01,-9
08/02/21 04:29:01,46
08/02/21 04:30:01,1
08/02/21 04:31:01,0
08/02/21 04:32:01,-14
08/02/21 04:33:01,-29
08/02/21 04:34:01,-14
08/02/21 04:35:01,17
08/02/21 04:36:01,-4
08/02/21 04:37:01,0
08/02/21 04:38:01,0
08/02/21 04:39:01,0
08/02/21 04:40:01,-56
08/02/21 04:41:01,-5
08/02/21 04:42:01,0
08/02/21 04:43:01,-50
08/02/21 04:44:01,-4
