timestamp,Infrared to Red Signal Ratio
06/07/21 00:45:29,0
06/07/21 00:46:29,-8
06/07/21 00:47:29,17
06/07/21 00:48:29,9
06/07/21 00:49:29,0
06/07/21 00:50:29,0
06/07/21 00:51:29,0
06/07/21 00:52:29,26
06/07/21 00:53:29,-15
06/07/21 00:54:29,26
06/07/21 00:55:29,6
06/07/21 00:56:29,2
06/07/21 00:57:29,-1
06/07/21 00:58:29,-4
06/07/21 00:59:29,1
06/07/21 01:00:29,0
06/07/21 01:01:29,1
06/07/21 01:02:29,9
06/07/21 01:03:29,-3
06/07/21 01:04:29,0
06/07/21 01:05:29,-4
06/07/21 01:06:29,4
06/07/21 01:07:30,0
06/07/21 01:08:30,-4
06/07/21 01:09:30,0
06/07/21 01:10:30,-26
06/07/21 01:11:30,-25
06/07/21 01:12:30,10
06/07/21 01:13:30,-3
06/07/21 01:14:31,-1
06/07/21 01:15:31,13
06/07/21 01:16:31,-40
06/07/21 01:17:31,6
06/07/21 01:18:31,0
06/07/21 01:19:31,-3
06/07/21 01:20:31,-3
06/07/21 01:21:31,-13
06/07/21 01:22:31,0
06/07/21 01:23:31,-2
06/07/21 01:24:31,19
06/07/21 01:25:31,0
06/07/21 01:26:31,-2
06/07/21 01:27:31,-2
06/07/21 01:28:31,0
06/07/21 01:29:31,-12
06/07/21 01:30:31,0
06/07/21 01:31:31,-8
06/07/21 01:32:31,-61
06/07/21 01:33:31,0
06/07/21 01:34:31,22
06/07/21 01:35:31,1
06/07/21 01:36:31,0
06/07/21 01:37:31,-28
06/07/21 01:38:31,-2
06/07/21 01:39:31,-3
06/07/21 01:40:31,-6
06/07/21 01:41:31,-3
06/07/21 01:42:31,28
06/07/21 01:43:31,-2
06/07/21 01:44:31,-39
06/07/21 01:45:31,-14
06/07/21 01:46:31,15
06/07/21 01:47:31,-26
06/07/21 01:48:31,-28
06/07/21 01:49:31,-1
06/07/21 01:50:31,-8
06/07/21 01:51:31,0
06/07/21 01:52:31,-2
06/07/21 01:53:31,17
06/07/21 01:54:31,0
06/07/21 01:55:31,-3
06/07/21 01:56:31,-21
06/07/21 01:57:31,10
06/07/21 01:58:31,45
06/07/21 01:59:31,0
06/07/21 02:00:31,-49
06/07/21 02:01:31,3
06/07/21 02:02:31,-18
06/07/21 02:03:31,-21
06/07/21 02:04:31,0
06/07/21 02:05:31,30
06/07/21 02:06:31,0
06/07/21 02:07:31,0
06/07/21 02:08:31,24
06/07/21 02:09:31,-16
06/07/21 02:10:31,-12
06/07/21 02:11:31,3
06/07/21 02:12:31,-4
06/07/21 02:13:31,0
06/07/21 02:14:31,-1
06/07/21 02:15:31,0
06/07/21 02:16:31,8
06/07/21 02:17:31,38
06/07/21 02:18:31,2
06/07/21 02:19:31,0
06/07/21 02:20:31,-22
06/07/21 02:21:31,0
06/07/21 02:22:31,-33
06/07/21 02:23:31,2
06/07/21 02:24:31,-77
06/07/21 02:25:31,0
06/07/21 02:26:31,-25
06/07/21 02:27:31,0
06/07/21 02:28:31,-36
06/07/21 02:29:31,-18
06/07/21 02:30:31,-1
06/07/21 02:31:31,-35
06/07/21 02:32:31,-39
06/07/21 02:33:31,-49
06/07/21 02:34:31,-5
06/07/21 02:35:31,0
06/07/21 02:36:31,0
06/07/21 02:37:31,0
06/07/21 02:38:31,-6
06/07/21 02:39:31,-1
06/07/21 02:40:31,0
06/07/21 02:41:31,3
06/07/21 02:42:31,-7
06/07/21 02:43:31,0
06/07/21 02:44:31,6
06/07/21 02:45:31,10
06/07/21 02:46:31,18
06/07/21 02:47:31,17
06/07/21 02:48:31,0
06/07/21 02:49:31,8
06/07/21 02:50:31,-12
06/07/21 02:51:31,2
06/07/21 02:52:31,-13
06/07/21 02:53:31,-1
06/07/21 02:54:31,0
06/07/21 02:55:31,5
06/07/21 02:56:31,25
06/07/21 02:57:31,17
06/07/21 02:58:31,-2
06/07/21 02:59:31,-58
06/07/21 03:00:31,-57
06/07/21 03:01:31,0
06/07/21 03:02:31,1
06/07/21 03:03:31,-42
06/07/21 03:04:31,0
06/07/21 03:05:31,-7
06/07/21 03:06:31,-5
06/07/21 03:07:31,-19
06/07/21 03:08:31,-3
06/07/21 03:09:31,-7
06/07/21 03:10:31,-19
06/07/21 03:11:31,0
06/07/21 03:12:31,-60
06/07/21 03:13:31,-60
06/07/21 03:14:31,13
06/07/21 03:15:31,-19
06/07/21 03:16:31,-17
06/07/21 03:17:31,21
06/07/21 03:18:31,-8
06/07/21 03:19:31,19
06/07/21 03:20:31,1
06/07/21 03:21:31,6
06/07/21 03:22:31,-3
06/07/21 03:23:31,0
06/07/21 03:24:31,23
06/07/21 03:25:31,18
06/07/21 03:26:31,-4
06/07/21 03:27:31,26
06/07/21 03:28:31,0
06/07/21 03:29:31,0
06/07/21 03:30:31,7
06/07/21 03:31:31,-8
06/07/21 03:32:31,0
06/07/21 03:33:31,0
06/07/21 03:34:31,1
06/07/21 03:35:31,-7
06/07/21 03:36:31,-13
06/07/21 03:37:31,0
06/07/21 03:38:31,-10
06/07/21 03:39:31,-1
06/07/21 03:40:31,4
06/07/21 03:41:31,0
06/07/21 03:42:31,-8
06/07/21 03:43:31,-38
06/07/21 03:44:31,2
06/07/21 03:45:31,-2
06/07/21 03:46:31,16
06/07/21 03:47:31,0
06/07/21 03:48:31,10
06/07/21 03:49:31,0
06/07/21 03:50:31,0
06/07/21 03:51:31,0
06/07/21 03:52:31,-4
06/07/21 03:53:31,4
06/07/21 03:54:31,0
06/07/21 03:55:31,57
06/07/21 03:56:31,33
06/07/21 03:57:31,0
06/07/21 03:58:31,39
06/07/21 03:59:31,21
06/07/21 04:00:31,15
06/07/21 04:01:31,0
06/07/21 04:02:31,0
06/07/21 04:03:31,3
06/07/21 04:04:31,4
06/07/21 04:05:31,2
06/07/21 04:06:31,0
06/07/21 04:07:31,0
06/07/21 04:08:31,2
06/07/21 04:09:31,-12
06/07/21 04:10:31,10
06/07/21 04:11:31,43
06/07/21 04:12:31,2
06/07/21 04:13:31,-6
06/07/21 04:14:31,1
06/07/21 04:15:31,-54
06/07/21 04:16:31,4
06/07/21 04:17:31,65
06/07/21 04:18:31,-10
06/07/21 04:19:31,0
06/07/21 04:20:31,0
06/07/21 04:21:31,0
06/07/21 04:22:31,0
06/07/21 04:23:31,0
06/07/21 04:24:31,0
06/07/21 04:25:31,0
06/07/21 04:26:31,0
06/07/21 04:27:31,0
06/07/21 04:28:31,0
06/07/21 04:29:31,0
06/07/21 04:30:31,0
06/07/21 04:31:31,0
06/07/21 04:32:31,0
06/07/21 04:33:31,7
06/07/21 04:34:31,0
06/07/21 04:35:31,-45
06/07/21 04:36:31,0
06/07/21 04:37:31,-35
06/07/21 04:38:31,-8
06/07/21 04:39:31,-17
06/07/21 04:40:31,0
06/07/21 04:41:31,0
06/07/21 04:42:31,-60
06/07/21 04:43:31,-26
06/07/21 04:44:31,-8
06/07/21 04:45:31,30
06/07/21 04:46:31,13
06/07/21 04:47:31,0
06/07/21 04:48:31,-14
06/07/21 04:49:31,0
06/07/21 04:50:31,0
06/07/21 04:51:31,0
06/07/21 04:52:31,0
06/07/21 04:53:31,-4
06/07/21 04:54:31,-12
06/07/21 04:55:31,-9
06/07/21 04:56:31,0
06/07/21 04:57:31,0
06/07/21 04:58:31,19
06/07/21 04:59:31,-17
06/07/21 05:00:31,-28
06/07/21 05:01:31,0
06/07/21 05:02:31,-5
06/07/21 05:03:31,-13
06/07/21 05:04:31,0
06/07/21 05:05:31,-25
06/07/21 05:06:31,-15
06/07/21 05:07:31,24
06/07/21 05:08:31,2
06/07/21 05:09:31,47
06/07/21 05:10:31,2
06/07/21 05:11:31,4
06/07/21 05:12:31,8
06/07/21 05:13:32,-2
06/07/21 05:14:32,-9
06/07/21 05:15:32,-22
06/07/21 05:16:32,0
06/07/21 05:17:32,0
06/07/21 05:18:32,10
06/07/21 05:19:32,0
06/07/21 05:20:32,-7
06/07/21 05:21:32,0
06/07/21 05:22:32,9
06/07/21 05:23:32,38
06/07/21 05:24:32,-24
06/07/21 05:25:32,-8
06/07/21 05:26:32,-1
06/07/21 05:27:32,-15
06/07/21 05:28:32,0
06/07/21 05:29:32,10
06/07/21 05:30:32,1
06/07/21 05:31:32,-22
06/07/21 05:32:32,0
06/07/21 05:33:32,-15
06/07/21 05:34:32,0
06/07/21 05:35:32,0
06/07/21 05:36:32,3
06/07/21 05:37:32,0
06/07/21 05:38:32,6
06/07/21 05:39:34,-34
06/07/21 05:40:34,14
06/07/21 05:41:34,-20
06/07/21 05:42:34,0
06/07/21 05:43:34,4
06/07/21 05:44:34,-8
06/07/21 05:45:34,14
06/07/21 05:46:34,1
06/07/21 05:47:34,-11
06/07/21 05:48:34,4
06/07/21 05:49:34,14
06/07/21 05:50:34,0
06/07/21 05:51:34,-23
06/07/21 05:52:34,13
06/07/21 05:53:34,-4
06/07/21 05:54:34,-6
06/07/21 05:55:34,-7
06/07/21 05:56:34,-10
06/07/21 05:57:34,0
06/07/21 05:58:34,0
06/07/21 05:59:34,15
06/07/21 06:00:34,0
06/07/21 06:01:34,-17
06/07/21 06:02:34,0
06/07/21 06:03:34,5
06/07/21 06:04:34,-31
06/07/21 06:05:34,-3
06/07/21 06:06:34,0
06/07/21 06:07:34,-29
06/07/21 06:08:34,14
06/07/21 06:09:34,21
06/07/21 06:10:34,13
06/07/21 06:11:34,10
06/07/21 06:12:34,12
06/07/21 06:13:34,41
06/07/21 06:14:34,17
06/07/21 06:15:34,-7
06/07/21 06:16:34,-24
06/07/21 06:17:34,-8
06/07/21 06:18:34,0
06/07/21 06:19:34,13
06/07/21 06:20:34,-58
06/07/21 06:21:35,0
06/07/21 06:22:35,-28
06/07/21 06:23:35,0
06/07/21 06:24:35,26
06/07/21 06:25:35,30
06/07/21 06:26:35,24
06/07/21 06:27:35,0
06/07/21 06:28:35,-18
06/07/21 06:29:35,-13
06/07/21 06:30:35,0
06/07/21 06:31:35,10
06/07/21 06:32:35,-4
06/07/21 06:33:35,0
06/07/21 06:34:35,-3
06/07/21 06:35:35,0
06/07/21 06:36:35,-59
