timestamp,Infrared to Red Signal Ratio
05/25/21 00:04:00,0
05/25/21 00:05:00,24
05/25/21 00:06:00,21
05/25/21 00:07:00,-1
05/25/21 00:08:00,0
05/25/21 00:09:00,10
05/25/21 00:10:00,-1
05/25/21 00:11:00,12
05/25/21 00:12:00,5
05/25/21 00:13:00,0
05/25/21 00:14:00,4
05/25/21 00:15:00,-5
05/25/21 00:16:00,-30
05/25/21 00:17:00,-3
05/25/21 00:18:00,-4
05/25/21 00:19:00,0
05/25/21 00:20:00,2
05/25/21 00:21:00,0
05/25/21 00:22:00,51
05/25/21 00:23:00,34
05/25/21 00:24:00,11
05/25/21 00:25:00,0
05/25/21 00:26:00,-14
05/25/21 00:27:00,8
05/25/21 00:28:00,4
05/25/21 00:29:00,-15
05/25/21 00:30:00,-8
05/25/21 00:31:00,-6
05/25/21 00:32:00,-1
05/25/21 00:33:00,25
05/25/21 00:34:00,-35
05/25/21 00:35:00,-1
05/25/21 00:36:00,-54
05/25/21 00:37:00,-84
05/25/21 00:38:00,17
05/25/21 00:39:00,31
05/25/21 00:40:00,0
05/25/21 00:41:00,0
05/25/21 00:42:00,-5
05/25/21 00:43:00,0
05/25/21 00:44:00,0
05/25/21 00:45:00,-10
05/25/21 00:46:00,-17
05/25/21 00:47:00,0
05/25/21 00:48:00,-1
05/25/21 00:49:00,-49
05/25/21 00:50:00,-52
05/25/21 00:51:00,-39
05/25/21 00:52:00,13
05/25/21 00:53:00,-3
05/25/21 00:54:00,-42
05/25/21 00:55:00,-13
05/25/21 00:56:00,-8
05/25/21 00:57:00,-10
05/25/21 00:58:00,-1
05/25/21 00:59:00,-45
05/25/21 01:00:00,4
05/25/21 01:01:00,-13
05/25/21 01:02:00,1
05/25/21 01:03:00,-20
05/25/21 01:04:00,0
05/25/21 01:05:00,-44
05/25/21 01:06:00,-30
05/25/21 01:07:00,-3
05/25/21 01:08:01,-17
05/25/21 01:09:01,3
05/25/21 01:10:01,-35
05/25/21 01:11:01,-2
05/25/21 01:12:01,-11
05/25/21 01:13:01,0
05/25/21 01:14:01,14
05/25/21 01:15:01,-8
05/25/21 01:16:01,19
05/25/21 01:17:01,4
05/25/21 01:18:01,0
05/25/21 01:19:01,13
05/25/21 01:20:01,-30
05/25/21 01:21:01,-21
05/25/21 01:22:01,0
05/25/21 01:23:01,5
05/25/21 01:24:01,8
05/25/21 01:25:01,12
05/25/21 01:26:01,0
05/25/21 01:27:01,-4
05/25/21 01:28:01,0
05/25/21 01:29:01,3
05/25/21 01:30:01,-2
05/25/21 01:31:01,0
05/25/21 01:32:01,-1
05/25/21 01:33:01,-16
05/25/21 01:34:02,0
05/25/21 01:35:02,-43
05/25/21 01:36:02,-14
05/25/21 01:37:02,6
05/25/21 01:38:02,4
05/25/21 01:39:02,44
05/25/21 01:40:03,-8
05/25/21 01:41:03,0
05/25/21 01:42:03,0
05/25/21 01:43:04,-44
05/25/21 01:44:04,0
05/25/21 01:45:04,-8
05/25/21 01:46:04,4
05/25/21 01:47:04,0
05/25/21 01:48:04,0
05/25/21 01:49:04,-50
05/25/21 01:50:04,-22
05/25/21 01:51:04,-3
05/25/21 01:52:04,0
05/25/21 01:53:04,-1
05/25/21 01:54:04,-43
05/25/21 01:55:04,-6
05/25/21 01:56:04,0
05/25/21 01:57:04,13
05/25/21 01:58:04,-2
05/25/21 01:59:04,-2
05/25/21 02:00:05,0
05/25/21 02:01:05,-72
05/25/21 02:02:05,0
05/25/21 02:03:05,13
05/25/21 02:04:05,-20
05/25/21 02:05:05,0
05/25/21 02:06:05,-17
05/25/21 02:07:05,10
05/25/21 02:08:05,41
05/25/21 02:09:05,-15
05/25/21 02:10:05,5
05/25/21 02:11:05,-4
05/25/21 02:12:05,4
05/25/21 02:13:05,-1
05/25/21 02:14:05,4
05/25/21 02:15:05,0
05/25/21 02:16:05,-18
05/25/21 02:17:05,-17
05/25/21 02:18:05,2
05/25/21 02:19:05,32
05/25/21 02:20:05,0
05/25/21 02:21:05,2
05/25/21 02:22:05,0
05/25/21 02:23:05,7
05/25/21 02:24:05,-1
05/25/21 02:25:05,-3
05/25/21 02:26:05,0
05/25/21 02:27:05,4
05/25/21 02:28:05,-22
05/25/21 02:29:05,4
05/25/21 02:30:05,-12
05/25/21 02:31:05,1
05/25/21 02:32:05,-3
05/25/21 02:33:05,-5
05/25/21 02:34:05,-9
05/25/21 02:35:05,13
05/25/21 02:36:05,-15
05/25/21 02:37:06,-1
05/25/21 02:38:06,-13
05/25/21 02:39:06,-4
05/25/21 02:40:06,18
05/25/21 02:41:06,-4
05/25/21 02:42:06,0
05/25/21 02:43:06,63
05/25/21 02:44:06,-7
05/25/21 02:45:06,0
05/25/21 02:46:06,4
05/25/21 02:47:06,8
05/25/21 02:48:06,57
05/25/21 02:49:06,-20
05/25/21 02:50:06,-29
05/25/21 02:51:06,-13
05/25/21 02:52:06,-7
05/25/21 02:53:06,0
05/25/21 02:54:06,0
05/25/21 02:55:06,0
05/25/21 02:56:06,0
05/25/21 02:57:06,2
05/25/21 02:58:08,4
05/25/21 02:59:08,0
05/25/21 03:00:09,-24
05/25/21 03:01:09,0
05/25/21 03:02:09,0
05/25/21 03:03:09,0
05/25/21 03:04:09,0
05/25/21 03:05:09,1
05/25/21 03:06:09,-5
05/25/21 03:07:09,20
05/25/21 03:08:09,-1
05/25/21 03:09:09,21
05/25/21 03:10:09,8
05/25/21 03:11:09,0
05/25/21 03:12:09,11
05/25/21 03:13:09,7
05/25/21 03:14:09,30
05/25/21 03:15:09,8
05/25/21 03:16:09,3
05/25/21 03:17:09,45
05/25/21 03:18:09,-21
05/25/21 03:19:09,12
05/25/21 03:20:09,13
05/25/21 03:21:09,-74
05/25/21 03:22:09,3
05/25/21 03:23:09,-8
05/25/21 03:24:09,-11
05/25/21 03:25:09,0
05/25/21 03:26:09,0
05/25/21 03:27:09,0
05/25/21 03:28:09,8
05/25/21 03:29:09,0
05/25/21 03:30:09,-39
05/25/21 03:31:09,-7
05/25/21 03:32:09,1
05/25/21 03:33:09,-17
05/25/21 03:34:09,0
05/25/21 03:35:09,21
05/25/21 03:36:09,-34
05/25/21 03:37:10,-60
05/25/21 03:38:10,-69
05/25/21 03:39:10,-9
05/25/21 03:40:10,-33
05/25/21 03:41:10,10
05/25/21 03:42:10,-20
05/25/21 03:43:10,-44
05/25/21 03:44:10,-74
05/25/21 03:45:10,0
05/25/21 03:46:10,6
05/25/21 03:47:10,-54
05/25/21 03:48:10,-11
05/25/21 03:49:10,-4
05/25/21 03:50:10,-6
05/25/21 03:51:10,-4
05/25/21 03:52:10,23
05/25/21 03:53:10,8
05/25/21 03:54:10,15
05/25/21 03:55:10,-6
05/25/21 03:56:10,1
05/25/21 03:57:10,-16
05/25/21 03:58:10,-36
05/25/21 03:59:10,-42
05/25/21 04:00:10,0
05/25/21 04:01:10,-27
05/25/21 04:02:10,-29
05/25/21 04:03:10,0
05/25/21 04:04:10,-16
05/25/21 04:05:10,42
05/25/21 04:06:10,-11
05/25/21 04:07:10,47
05/25/21 04:08:10,0
05/25/21 04:09:10,-4
05/25/21 04:10:10,3
05/25/21 04:11:10,-2
05/25/21 04:12:10,-6
05/25/21 04:13:11,-24
05/25/21 04:14:11,-2
05/25/21 04:15:11,19
05/25/21 04:16:11,-5
05/25/21 04:17:11,0
05/25/21 04:18:11,0
05/25/21 04:19:11,1
05/25/21 04:20:11,28
05/25/21 04:21:11,6
05/25/21 04:22:11,21
05/25/21 04:23:11,29
05/25/21 04:24:11,-47
05/25/21 04:25:11,-26
05/25/21 04:26:11,0
05/25/21 04:27:11,0
05/25/21 04:28:11,0
05/25/21 04:29:11,0
05/25/21 04:30:11,-3
05/25/21 04:31:11,12
05/25/21 04:32:11,1
05/25/21 04:33:11,8
05/25/21 04:34:11,1
05/25/21 04:35:11,0
05/25/21 04:36:11,0
05/25/21 04:37:11,4
05/25/21 04:38:11,-34
05/25/21 04:39:11,-7
05/25/21 04:40:11,4
05/25/21 04:41:11,0
05/25/21 04:42:11,0
05/25/21 04:43:11,16
05/25/21 04:44:11,-13
05/25/21 04:45:11,1
05/25/21 04:46:11,0
05/25/21 04:47:11,4
05/25/21 04:48:11,-2
05/25/21 04:49:11,1
05/25/21 04:50:11,-13
05/25/21 04:51:11,0
05/25/21 04:52:11,-9
05/25/21 04:53:11,-9
05/25/21 04:54:11,-6
05/25/21 04:55:11,0
05/25/21 04:56:11,-4
05/25/21 04:57:11,0
05/25/21 04:58:11,-15
05/25/21 04:59:11,30
05/25/21 05:00:11,0
05/25/21 05:01:11,7
05/25/21 05:02:11,0
05/25/21 05:03:11,-13
05/25/21 05:04:11,-13
05/25/21 05:05:11,18
05/25/21 05:06:11,-16
05/25/21 05:07:11,-1
05/25/21 05:08:11,0
05/25/21 05:09:11,-17
05/25/21 05:10:11,20
05/25/21 05:11:11,-10
05/25/21 05:12:11,0
05/25/21 05:13:11,-11
05/25/21 05:14:11,4
05/25/21 05:15:11,0
05/25/21 05:16:11,-26
05/25/21 05:17:11,0
05/25/21 05:18:11,3
05/25/21 05:19:11,-3
05/25/21 05:20:11,-2
05/25/21 05:21:11,30
05/25/21 05:22:11,35
05/25/21 05:23:11,20
05/25/21 05:24:11,2
05/25/21 05:25:11,-3
05/25/21 05:26:11,7
05/25/21 05:27:11,0
05/25/21 05:28:11,-1
05/25/21 05:29:11,-23
05/25/21 05:30:11,0
05/25/21 05:31:11,-11
05/25/21 05:32:11,0
05/25/21 05:33:11,-19
05/25/21 05:34:11,-9
05/25/21 05:35:11,-31
05/25/21 05:36:11,0
05/25/21 05:37:11,0
05/25/21 05:38:11,0
05/25/21 05:39:11,9
05/25/21 05:40:11,-1
05/25/21 05:41:11,-6
05/25/21 05:42:11,24
05/25/21 05:43:11,3
05/25/21 05:44:11,-17
05/25/21 05:45:11,2
05/25/21 05:46:11,-24
05/25/21 05:47:11,-23
05/25/21 05:48:11,4
05/25/21 05:49:11,33
05/25/21 05:50:11,0
05/25/21 05:51:11,0
05/25/21 05:52:11,-65
05/25/21 05:53:11,33
05/25/21 05:54:11,40
05/25/21 05:55:11,0
05/25/21 05:56:11,49
05/25/21 05:57:11,-3
05/25/21 05:58:11,10
05/25/21 05:59:11,54
05/25/21 06:00:11,-68
05/25/21 06:01:11,-40
05/25/21 06:02:11,-16
05/25/21 06:03:11,-4
05/25/21 06:04:11,-35
05/25/21 06:05:11,-1
05/25/21 06:06:11,-65
05/25/21 06:07:11,-1
05/25/21 06:08:11,-30
05/25/21 06:09:11,0
05/25/21 06:10:11,2
05/25/21 06:11:11,-4
05/25/21 06:12:11,0
05/25/21 06:13:11,0
05/25/21 06:14:11,-28
05/25/21 06:15:11,-49
05/25/21 06:16:11,-9
05/25/21 06:17:11,0
05/25/21 06:18:11,0
05/25/21 06:19:11,-17
05/25/21 06:20:11,-20
05/25/21 06:21:11,47
05/25/21 06:22:11,20
05/25/21 06:23:11,0
05/25/21 06:24:11,30
05/25/21 06:25:11,19
05/25/21 06:26:11,1
05/25/21 06:27:11,0
05/25/21 06:28:11,0
05/25/21 06:29:11,11
05/25/21 06:30:11,33
05/25/21 06:31:11,0
05/25/21 06:32:11,12
05/25/21 06:33:11,46
05/25/21 06:34:11,-1
05/25/21 06:35:11,-5
05/25/21 06:36:11,-2
05/25/21 06:37:11,0
05/25/21 06:38:12,-5
05/25/21 06:39:12,0
05/25/21 06:40:12,2
05/25/21 06:41:12,0
05/25/21 06:42:12,0
05/25/21 06:43:13,0
05/25/21 06:44:13,0
05/25/21 06:45:13,20
05/25/21 06:46:13,8
05/25/21 06:47:13,0
05/25/21 06:48:13,0
05/25/21 06:49:13,0
05/25/21 06:50:13,0
05/25/21 06:51:13,-42
05/25/21 06:52:13,7
05/25/21 06:53:13,0
