timestamp,Infrared to Red Signal Ratio
05/31/21 00:59:30,0
05/31/21 01:00:30,24
05/31/21 01:01:30,-13
05/31/21 01:02:30,-17
05/31/21 01:03:30,-35
05/31/21 01:04:30,-2
05/31/21 01:05:30,-21
05/31/21 01:06:30,-41
05/31/21 01:07:30,-39
05/31/21 01:08:30,0
05/31/21 01:09:30,-8
05/31/21 01:10:30,-17
05/31/21 01:11:30,-22
05/31/21 01:12:30,-56
05/31/21 01:13:30,-32
05/31/21 01:14:30,5
05/31/21 01:15:30,-74
05/31/21 01:16:30,-69
05/31/21 01:17:30,-15
05/31/21 01:18:30,10
05/31/21 01:19:30,-8
05/31/21 01:20:30,-13
05/31/21 01:21:30,0
05/31/21 01:22:30,0
05/31/21 01:23:30,2
05/31/21 01:24:30,-43
05/31/21 01:25:30,-17
05/31/21 01:26:30,18
05/31/21 01:27:30,0
05/31/21 01:28:30,25
05/31/21 01:29:30,-7
05/31/21 01:30:30,0
05/31/21 01:31:30,-14
05/31/21 01:32:30,0
05/31/21 01:33:30,0
05/31/21 01:34:30,-3
05/31/21 01:35:30,-1
05/31/21 01:36:30,-26
05/31/21 01:37:30,-2
05/31/21 01:38:30,10
05/31/21 01:39:32,0
05/31/21 01:40:32,7
05/31/21 01:41:32,-25
05/31/21 01:42:32,8
05/31/21 01:43:32,0
05/31/21 01:44:32,0
05/31/21 01:45:32,-9
05/31/21 01:46:32,-3
05/31/21 01:47:32,-3
05/31/21 01:48:32,1
05/31/21 01:49:32,-14
05/31/21 01:50:32,-39
05/31/21 01:51:32,-70
05/31/21 01:52:32,-60
05/31/21 01:53:32,-34
05/31/21 01:54:32,0
05/31/21 01:55:32,-36
05/31/21 01:56:32,0
05/31/21 01:57:32,-15
05/31/21 01:58:33,-13
05/31/21 01:59:33,0
05/31/21 02:00:33,-51
05/31/21 02:01:33,-3
05/31/21 02:02:33,0
05/31/21 02:03:33,-14
05/31/21 02:04:33,-2
05/31/21 02:05:33,-44
05/31/21 02:06:33,-45
05/31/21 02:07:33,-23
05/31/21 02:08:33,-3
05/31/21 02:09:33,-9
05/31/21 02:10:33,0
05/31/21 02:11:33,-1
05/31/21 02:12:33,-1
05/31/21 02:13:33,-45
05/31/21 02:14:33,10
05/31/21 02:15:33,-2
05/31/21 02:16:33,-14
05/31/21 02:17:34,14
05/31/21 02:18:34,0
05/31/21 02:19:34,13
05/31/21 02:20:34,-22
05/31/21 02:21:34,-7
05/31/21 02:22:34,0
05/31/21 02:23:34,3
05/31/21 02:24:34,9
05/31/21 02:25:34,0
05/31/21 02:26:34,0
05/31/21 02:27:34,-4
05/31/21 02:28:34,0
05/31/21 02:29:34,0
05/31/21 02:30:34,33
05/31/21 02:31:34,-24
05/31/21 02:32:34,0
05/31/21 02:33:34,-4
05/31/21 02:34:34,-22
05/31/21 02:35:34,-7
05/31/21 02:36:34,-11
05/31/21 02:37:34,-2
05/31/21 02:38:34,10
05/31/21 02:39:34,3
05/31/21 02:40:34,0
05/31/21 02:41:34,0
05/31/21 02:42:34,-2
05/31/21 02:43:34,15
05/31/21 02:44:34,-4
05/31/21 02:45:34,0
05/31/21 02:46:34,-17
05/31/21 02:47:34,-7
05/31/21 02:48:34,-2
05/31/21 02:49:34,-41
05/31/21 02:50:34,4
05/31/21 02:51:34,-21
05/31/21 02:52:34,0
05/31/21 02:53:34,0
05/31/21 02:54:34,19
05/31/21 02:55:34,18
05/31/21 02:56:34,0
05/31/21 02:57:34,-1
05/31/21 02:58:34,0
05/31/21 02:59:34,-8
05/31/21 03:00:34,0
05/31/21 03:01:34,30
05/31/21 03:02:34,0
05/31/21 03:03:34,0
05/31/21 03:04:34,-4
05/31/21 03:05:34,4
05/31/21 03:06:34,-1
05/31/21 03:07:34,21
05/31/21 03:08:34,-24
05/31/21 03:09:34,69
05/31/21 03:10:34,4
05/31/21 03:11:34,2
05/31/21 03:12:34,11
05/31/21 03:13:34,32
05/31/21 03:14:34,-6
05/31/21 03:15:34,44
05/31/21 03:16:34,40
05/31/21 03:17:34,24
05/31/21 03:18:34,0
05/31/21 03:19:34,9
05/31/21 03:20:34,0
05/31/21 03:21:34,0
05/31/21 03:22:34,17
05/31/21 03:23:34,0
05/31/21 03:24:34,0
05/31/21 03:25:34,8
05/31/21 03:26:34,30
05/31/21 03:27:34,47
05/31/21 03:28:34,43
05/31/21 03:29:34,0
05/31/21 03:30:34,-4
05/31/21 03:31:34,4
05/31/21 03:32:34,13
05/31/21 03:33:34,-8
05/31/21 03:34:34,-8
05/31/21 03:35:34,0
05/31/21 03:36:34,0
05/31/21 03:37:34,5
05/31/21 03:38:34,-7
05/31/21 03:39:34,1
05/31/21 03:40:34,35
05/31/21 03:41:34,4
05/31/21 03:42:34,30
05/31/21 03:43:34,-1
05/31/21 03:44:34,-1
05/31/21 03:45:34,0
05/31/21 03:46:34,-8
05/31/21 03:47:34,-5
05/31/21 03:48:34,0
05/31/21 03:49:34,4
05/31/21 03:50:34,-10
05/31/21 03:51:34,-9
05/31/21 03:52:34,13
05/31/21 03:53:34,-7
05/31/21 03:54:34,-32
05/31/21 03:55:34,0
05/31/21 03:56:34,25
05/31/21 03:57:34,-4
05/31/21 03:58:34,0
05/31/21 03:59:34,8
05/31/21 04:00:34,10
05/31/21 04:01:34,28
05/31/21 04:02:34,0
05/31/21 04:03:34,0
05/31/21 04:04:34,20
05/31/21 04:05:34,9
05/31/21 04:06:34,31
05/31/21 04:07:34,-28
05/31/21 04:08:34,13
05/31/21 04:09:34,18
05/31/21 04:10:34,17
05/31/21 04:11:34,-14
05/31/21 04:12:34,1
05/31/21 04:13:34,17
05/31/21 04:14:34,0
05/31/21 04:15:34,0
05/31/21 04:16:34,-3
05/31/21 04:17:34,0
05/31/21 04:18:34,0
05/31/21 04:19:34,-31
05/31/21 04:20:34,18
05/31/21 04:21:34,70
05/31/21 04:22:34,51
05/31/21 04:23:34,16
05/31/21 04:24:34,21
05/31/21 04:25:34,-43
05/31/21 04:26:34,-17
05/31/21 04:27:34,-13
05/31/21 04:28:36,-21
05/31/21 04:29:37,12
05/31/21 04:30:37,-54
05/31/21 04:31:37,0
05/31/21 04:32:37,0
05/31/21 04:33:37,0
05/31/21 04:34:37,28
05/31/21 04:35:37,-6
