timestamp,Infrared to Red Signal Ratio
07/14/21 00:00:34,-22
07/14/21 00:01:34,0
07/14/21 00:02:34,-48
07/14/21 00:03:34,-11
07/14/21 00:04:34,0
07/14/21 00:05:35,11
07/14/21 00:06:35,-5
07/14/21 00:07:35,-17
07/14/21 00:08:35,8
07/14/21 00:09:35,-2
07/14/21 00:10:35,13
07/14/21 00:11:35,0
07/14/21 00:12:35,-46
07/14/21 00:13:35,-2
07/14/21 00:14:35,-2
07/14/21 00:15:35,-2
07/14/21 00:16:35,21
07/14/21 00:17:35,12
07/14/21 00:18:35,-26
07/14/21 00:19:35,0
07/14/21 00:20:36,-62
07/14/21 00:21:36,-4
07/14/21 00:22:36,0
07/14/21 00:23:36,-50
07/14/21 00:24:36,-17
07/14/21 00:25:36,-22
07/14/21 00:26:36,-3
07/14/21 00:27:36,-46
07/14/21 00:28:36,-37
07/14/21 00:29:36,-6
07/14/21 00:30:36,7
07/14/21 00:31:36,0
07/14/21 00:32:36,27
07/14/21 00:33:36,0
07/14/21 00:34:36,-60
07/14/21 00:35:36,-12
07/14/21 00:36:36,3
07/14/21 00:37:36,0
07/14/21 00:38:36,0
07/14/21 00:39:36,0
07/14/21 00:40:36,10
07/14/21 00:41:36,-19
07/14/21 00:42:36,0
07/14/21 00:43:36,-4
07/14/21 00:44:36,0
07/14/21 00:45:36,0
07/14/21 00:46:36,8
07/14/21 00:47:36,-5
07/14/21 00:48:36,-5
07/14/21 00:49:36,-12
07/14/21 00:50:36,-30
07/14/21 00:51:36,-4
07/14/21 00:52:36,4
07/14/21 00:53:36,4
07/14/21 00:54:36,4
07/14/21 00:55:36,0
07/14/21 00:56:36,0
07/14/21 00:57:36,-1
07/14/21 00:58:36,-1
07/14/21 00:59:36,0
07/14/21 01:00:36,16
07/14/21 01:01:36,5
07/14/21 01:02:36,0
07/14/21 01:03:36,25
07/14/21 01:04:36,30
07/14/21 01:05:36,4
07/14/21 01:06:36,8
07/14/21 01:07:36,0
07/14/21 01:08:36,-4
07/14/21 01:09:36,-6
07/14/21 01:10:36,0
07/14/21 01:11:36,1
07/14/21 01:12:36,4
07/14/21 01:13:36,21
07/14/21 01:14:36,-1
07/14/21 01:15:36,-2
07/14/21 01:16:36,-27
07/14/21 01:17:36,12
07/14/21 01:18:36,-23
07/14/21 01:19:36,4
07/14/21 01:20:36,-2
07/14/21 01:21:36,4
07/14/21 01:22:36,-47
07/14/21 01:23:36,-14
07/14/21 01:24:36,1
07/14/21 01:25:36,-48
07/14/21 01:26:36,-12
07/14/21 01:27:36,-19
07/14/21 01:28:36,-56
07/14/21 01:29:36,-13
07/14/21 01:30:36,-7
07/14/21 01:31:36,-4
07/14/21 01:32:36,-4
07/14/21 01:33:36,33
07/14/21 01:34:36,21
07/14/21 01:35:36,0
07/14/21 01:36:37,0
07/14/21 01:37:37,-1
07/14/21 01:38:37,0
07/14/21 01:39:37,0
07/14/21 01:40:37,3
07/14/21 01:41:37,-6
07/14/21 01:42:37,4
07/14/21 01:43:37,0
07/14/21 01:44:37,6
07/14/21 01:45:37,-8
07/14/21 01:46:37,-35
07/14/21 01:47:37,6
07/14/21 01:48:37,-36
07/14/21 01:49:37,-3
07/14/21 01:50:37,8
07/14/21 01:51:37,-37
07/14/21 01:52:37,0
07/14/21 01:53:37,8
07/14/21 01:54:37,0
07/14/21 01:55:37,0
07/14/21 01:56:37,0
07/14/21 01:57:37,-25
07/14/21 01:58:37,8
07/14/21 01:59:37,0
07/14/21 02:00:37,-4
07/14/21 02:01:37,-4
07/14/21 02:02:37,-49
07/14/21 02:03:37,8
07/14/21 02:04:37,0
07/14/21 02:05:37,0
07/14/21 02:06:37,-1
07/14/21 02:07:37,0
07/14/21 02:08:37,-1
07/14/21 02:09:37,0
07/14/21 02:10:37,0
07/14/21 18:04:00,-4
07/14/21 18:05:00,0
07/14/21 18:06:00,-4
07/14/21 18:07:00,-36
07/14/21 18:08:00,-4
07/14/21 18:09:00,0
07/14/21 18:10:00,0
07/14/21 18:11:00,0
07/14/21 18:12:00,0
07/14/21 18:13:00,0
07/14/21 18:14:00,0
07/14/21 18:15:00,0
07/14/21 18:16:00,0
07/14/21 18:17:00,0
07/14/21 18:18:00,0
07/14/21 18:19:00,0
07/14/21 18:20:00,19
07/14/21 18:21:00,21
07/14/21 18:22:00,0
07/14/21 18:23:00,-1
07/14/21 18:24:00,31
07/14/21 18:25:00,0
07/14/21 18:26:00,0
07/14/21 18:27:00,-10
07/14/21 18:28:00,-13
07/14/21 18:29:00,0
07/14/21 18:30:00,-3
07/14/21 18:31:00,4
07/14/21 18:32:00,-1
07/14/21 18:33:00,0
07/14/21 18:34:00,10
