recorded_time,temperature
2021-07-30T00:00,-0.5975769269338755
2021-07-30T00:01,-0.5225769269338727
2021-07-30T00:02,-0.467576926933873
2021-07-30T00:03,-0.4325769269338764
2021-07-30T00:04,-0.4175769269338758
2021-07-30T00:05,-0.4175769269338758
2021-07-30T00:06,-0.40257692693387526
2021-07-30T00:07,-0.4325769269338764
2021-07-30T00:08,-0.47257692693387554
2021-07-30T00:09,-0.5075769269338792
2021-07-30T00:10,-0.5325769269338778
2021-07-30T00:11,-0.41257692693387327
2021-07-30T00:12,-0.467576926933873
2021-07-30T00:13,-0.5075769269338792
2021-07-30T00:14,-0.5475769269338784
2021-07-30T00:15,-0.6575769269338778
2021-07-30T00:16,-0.717576926933873
2021-07-30T00:17,-0.707576926933875
2021-07-30T00:18,-0.7625769269338747
2021-07-30T00:19,-0.8175769269338744
2021-07-30T00:20,-0.842576926933873
2021-07-30T00:21,-0.822576926933877
2021-07-30T00:22,-0.8475769269338755
2021-07-30T00:23,-0.8725769269338741
2021-07-30T00:24,-0.9075769269338778
2021-07-30T00:25,-0.9325769269338764
2021-07-30T00:26,-0.9825769269338736
2021-07-30T00:27,-1.0425769269338758
2021-07-30T00:28,-1.1225769269338777
2021-07-30T00:29,-1.2175769269338765
2021-07-30T00:30,-1.1625769269338768
2021-07-30T00:31,-1.1375769269338747
2021-07-30T00:32,-1.1275769269338767
2021-07-30T00:33,-1.112576926933876
2021-07-30T00:34,-1.0875769269338775
2021-07-30T00:35,-1.107576926933877
2021-07-30T00:36,-1.0575769269338764
2021-07-30T00:37,-0.9825769269338736
2021-07-30T00:38,-0.9325769269338764
2021-07-30T00:39,-0.8475769269338755
2021-07-30T00:40,-0.832576926933875
2021-07-30T00:41,-0.8175769269338744
2021-07-30T00:42,-0.8025769269338738
2021-07-30T00:43,-0.7875769269338733
2021-07-30T00:44,-0.7225769269338755
2021-07-30T00:45,-0.6525769269338753
2021-07-30T00:46,-0.8375769269338775
2021-07-30T00:47,-0.717576926933873
2021-07-30T00:48,-0.7125769269338775
2021-07-30T00:49,-0.7025769269338795
2021-07-30T00:50,-0.6175769269338787
2021-07-30T00:51,-0.7425769269338787
2021-07-30T00:52,-0.9425769269338744
2021-07-30T00:53,-0.8575769269338736
2021-07-30T00:54,-0.9875769269338761
2021-07-30T00:55,-1.0375769269338768
2021-07-30T00:56,-0.957576926933875
2021-07-30T00:57,-0.8775769269338767
2021-07-30T00:58,-0.7725769269338727
2021-07-30T00:59,-0.6575769269338778
2021-07-30T01:00,-0.5875769269338775
2021-07-30T01:01,-0.5025769269338767
2021-07-30T01:02,-0.5075769269338792
2021-07-30T01:03,-0.4425769269338744
2021-07-30T01:04,-0.2975769269338784
2021-07-30T01:05,-0.332576926933875
2021-07-30T01:06,-0.28757692693387327
2021-07-30T01:07,-0.17757692693387384
2021-07-30T01:08,-0.08257692693387497
2021-07-30T01:09,-0.0075769269338792355
2021-07-30T01:10,0.07742307306612162
2021-07-30T01:11,-0.04757692693387838
2021-07-30T01:12,-0.042576926933875825
2021-07-30T01:13,0.20242307306612162
2021-07-30T01:14,0.282423073066127
2021-07-30T01:15,0.1474230730661219
2021-07-30T01:16,0.0224230730661219
2021-07-30T01:17,-0.05757692693387639
2021-07-30T01:18,-0.1025769269338781
2021-07-30T01:19,-0.21757692693387298
2021-07-30T01:20,-0.2275769269338781
2021-07-30T01:21,-0.20257692693387952
2021-07-30T01:22,-0.1025769269338781
2021-07-30T01:23,0.03242307306612702
2021-07-30T01:24,0.18742307306612105
2021-07-30T01:25,0.31242307306612105
2021-07-30T01:26,0.4524230730661216
2021-07-30T01:27,0.5774230730661216
2021-07-30T01:28,0.6824230730661256
2021-07-30T01:29,0.7574230730661213
2021-07-30T01:30,0.8474230730661247
2021-07-30T01:31,0.917423073066125
2021-07-30T01:32,0.9674230730661222
2021-07-30T01:33,0.9474230730661262
2021-07-30T01:34,1.0074230730661213
2021-07-30T01:35,1.0274230730661245
2021-07-30T01:36,1.0474230730661205
2021-07-30T01:37,1.1274230730661259
2021-07-30T01:38,1.1724230730661205
2021-07-30T01:39,1.2524230730661259
2021-07-30T01:40,1.2274230730661273
2021-07-30T01:41,1.2324230730661228
2021-07-30T01:42,1.2474230730661233
2021-07-30T01:43,1.2574230730661213
2021-07-30T01:44,1.2974230730661205
2021-07-30T01:45,1.3274230730661216
2021-07-30T01:46,1.3374230730661267
