recorded_time,temperature
2021-05-24T00:00,1.1167787418655095
2021-05-24T00:01,1.226778741865509
2021-05-24T00:02,1.321778741865515
2021-05-24T00:03,1.371778741865512
2021-05-24T00:04,1.321778741865515
2021-05-24T00:05,1.3017787418655118
2021-05-24T00:06,1.3067787418655143
2021-05-24T00:07,1.2817787418655158
2021-05-24T00:08,1.2767787418655132
2021-05-24T00:09,1.2617787418655126
2021-05-24T00:10,1.236778741865514
2021-05-24T00:11,1.226778741865509
2021-05-24T00:12,1.1917787418655124
2021-05-24T00:13,1.1667787418655138
2021-05-24T00:14,1.1567787418655158
2021-05-24T00:15,1.1167787418655095
2021-05-24T00:16,1.1167787418655095
2021-05-24T00:17,1.0767787418655104
2021-05-24T00:18,1.0617787418655098
2021-05-24T00:19,0.9817787418655115
2021-05-24T00:20,0.5217787418655107
2021-05-24T00:21,0.19177874186551236
2021-05-24T00:22,0.03177874186551577
2021-05-24T00:23,-0.1982212581344882
2021-05-24T00:24,-0.3682212581344899
2021-05-24T00:25,-0.5132212581344859
2021-05-24T00:26,-0.6882212581344902
2021-05-24T00:27,-0.8032212581344851
2021-05-24T00:28,-0.8932212581344885
2021-05-24T00:29,-0.9982212581344889
2021-05-24T00:30,-1.0782212581344872
2021-05-24T00:31,-1.1182212581344864
2021-05-24T00:32,-1.1832212581344876
2021-05-24T00:33,-1.2182212581344878
2021-05-24T00:34,-1.3082212581344876
2021-05-24T00:35,-1.3032212581344886
2021-05-24T00:36,-1.2082212581344862
2021-05-24T00:37,-1.1082212581344884
2021-05-24T00:38,-1.013221258134486
2021-05-24T00:39,-0.9132212581344881
2021-05-24T00:40,-0.7682212581344885
2021-05-24T00:41,-0.7082212581344862
2021-05-24T00:42,-0.6982212581344882
2021-05-24T00:43,-1.158221258134489
2021-05-24T00:44,-1.3182212581344892
2021-05-24T00:45,-1.408221258134489
2021-05-24T00:46,-0.9582212581344862
2021-05-24T00:47,-0.8382212581344888
2021-05-24T00:48,-0.648221258134491
2021-05-24T00:49,-0.47822125813448935
2021-05-24T00:50,-0.31822125813448565
2021-05-24T00:51,-0.18322125813448764
2021-05-24T00:52,-0.12322125813448537
2021-05-24T00:53,-0.12322125813448537
2021-05-24T00:54,0.06677874186551236
2021-05-24T00:55,-0.06822125813448565
2021-05-24T00:56,-0.29822125813448963
