recorded_time,temperature
2021-07-28T00:00,0.7121043222962484
2021-07-28T00:01,0.5921043222962439
2021-07-28T00:02,0.6521043222962462
2021-07-28T00:03,0.5521043222962447
2021-07-28T00:04,0.7021043222962504
2021-07-28T00:05,0.5871043222962484
2021-07-28T00:06,0.5671043222962453
2021-07-28T00:07,0.5071043222962501
2021-07-28T00:08,0.5071043222962501
2021-07-28T00:09,0.38210432229625013
2021-07-28T00:10,0.3771043222962476
2021-07-28T00:11,0.2971043222962493
2021-07-28T00:12,0.41210432229624416
2021-07-28T00:13,0.40210432229624615
2021-07-28T00:14,0.26710432229624814
2021-07-28T00:15,0.22210432229624644
2021-07-28T00:16,0.26710432229624814
2021-07-28T00:17,0.112104322296247
2021-07-28T00:18,0.08710432229624843
2021-07-28T00:19,0.20210432229625042
2021-07-28T00:20,0.20710432229624587
2021-07-28T00:21,0.3871043222962456
2021-07-28T00:22,0.6171043222962496
2021-07-28T00:23,0.5871043222962484
2021-07-28T00:24,0.49210432229624956
2021-07-28T00:25,0.4171043222962467
2021-07-28T00:26,0.32210432229624786
2021-07-28T00:27,0.1921043222962453
2021-07-28T00:28,0.1921043222962453
2021-07-28T00:29,0.15210432229624615
2021-07-28T00:30,0.16710432229624672
2021-07-28T00:31,0.15210432229624615
2021-07-28T00:32,0.21210432229624843
2021-07-28T00:33,0.11710432229624956
2021-07-28T00:34,0.017104322296248142
2021-07-28T00:35,-0.05289567770375214
2021-07-28T00:36,0.05210432229624473
2021-07-28T00:37,0.03710432229624416
2021-07-28T00:38,0.08210432229624587
2021-07-28T00:39,0.28710432229624416
2021-07-28T00:40,0.2921043222962467
2021-07-28T00:41,0.3971043222962436
2021-07-28T00:42,0.602104322296249
2021-07-28T00:43,0.8771043222962476
2021-07-28T00:44,1.0071043222962501
2021-07-28T00:45,0.8971043222962436
2021-07-28T00:46,0.8171043222962453
2021-07-28T00:47,0.7071043222962459
2021-07-28T00:48,0.6171043222962496
2021-07-28T00:49,0.5071043222962501
2021-07-28T00:50,0.40210432229624615
2021-07-28T00:51,0.49210432229624956
2021-07-28T00:52,0.4421043222962453
2021-07-28T00:53,0.4221043222962493
2021-07-28T00:54,0.38210432229625013
2021-07-28T00:55,0.21710432229624388
2021-07-28T00:56,0.09710432229624644
2021-07-28T00:57,0.112104322296247
2021-07-28T00:58,0.3971043222962436
2021-07-28T00:59,0.4221043222962493
2021-07-28T01:00,0.3071043222962473
2021-07-28T01:01,0.24210432229624956
2021-07-28T01:02,0.22210432229624644
2021-07-28T01:03,0.1571043222962487
2021-07-28T01:04,0.31210432229624985
2021-07-28T01:05,0.32210432229624786
2021-07-28T01:06,0.20710432229624587
2021-07-28T01:07,0.12710432229624757
2021-07-28T01:08,0.017104322296248142
2021-07-28T01:09,-0.07289567770375527
2021-07-28T01:10,-0.15289567770375356
2021-07-28T01:11,-0.16289567770375157
2021-07-28T01:12,-0.147895677703751
2021-07-28T01:13,-0.1928956777037527
2021-07-28T01:14,-0.2178956777037513
2021-07-28T01:15,-0.27789567770375356
2021-07-28T01:16,-0.2178956777037513
2021-07-28T01:17,-0.19789567770375527
2021-07-28T01:18,-0.262895677703753
2021-07-28T01:19,-0.29289567770375413
2021-07-28T01:20,-0.4428956777037527
2021-07-28T01:21,-0.5478956777037496
2021-07-28T01:22,-0.36789567770374987
2021-07-28T01:23,-0.26789567770375555
2021-07-28T01:24,-0.11789567770374987
2021-07-28T01:25,0.7571043222962501
2021-07-28T01:26,0.9221043222962493
2021-07-28T01:27,0.7221043222962464
2021-07-28T01:28,1.0621043222962498
2021-07-28T01:29,1.2121043222962484
2021-07-28T01:30,1.3821043222962501
2021-07-28T01:31,1.2121043222962484
2021-07-28T01:32,1.1321043222962501
2021-07-28T01:33,1.0271043222962462
2021-07-28T01:34,0.9271043222962447
2021-07-28T01:35,0.9221043222962493
2021-07-28T01:36,0.8221043222962479
2021-07-28T01:37,0.6321043222962501
2021-07-28T01:38,0.25710432229625013
2021-07-28T01:39,0.11710432229624956
2021-07-28T01:40,-0.08789567770375584
2021-07-28T01:41,-0.27789567770375356
2021-07-28T01:42,-0.07789567770375072
2021-07-28T01:43,0.07710432229625042
2021-07-28T01:44,0.1571043222962487
2021-07-28T01:45,0.07210432229624786
